userID,itemID,rating
32195,0440224764,7.0
32195,0671867113,7.0
32195,0425121259,7.0
32195,0671673688,7.0
32195,0425163407,7.0
32195,0671870963,7.0
32195,0671519816,7.0
32195,0446667900,7.0
32195,0446527165,7.0
32195,0553280945,7.0
32195,0446604232,7.0
32195,0385479565,7.0
32195,0061042935,7.0
32195,0440224675,5.0
32195,0380470845,7.0
32195,055356451X,7.0
32195,0060185074,7.0
32440,0670825379,8.0
32440,0671695169,8.0
32440,0440204194,8.0
32440,0679429220,8.0
32440,0688156134,7.0
32440,0826308791,8.0
32440,0374199698,8.0
32440,0060927216,8.0
32440,0671042572,8.0
32440,0345334019,8.0
32440,0446364495,8.0
32440,0425130711,8.0
32440,0553573136,8.0
32440,042511774X,8.0
32440,038542017X,8.0
32440,0099196514,8.0
32440,0786881852,8.0
32440,034543448X,8.0
32440,0345370775,8.0
32440,0552137030,8.0
32440,0316812471,8.0
32440,0515132020,8.0
32440,0802139256,7.0
32440,0345404769,9.0
32440,0804117683,8.0
32440,0156027321,9.0
32440,0099279274,8.0
32440,0060502258,8.0
32440,0446613266,8.0
32440,0446604801,7.0
32440,0060934719,8.0
32440,0373250207,8.0
32440,0380789035,8.0
32440,055337933X,8.0
32440,0446606812,6.0
32440,006440630X,8.0
32440,0413537900,8.0
32440,0553273604,8.0
32440,0446611212,8.0
32440,0345379365,8.0
32440,0060936231,8.0
32440,0060976845,8.0
32440,0440213525,8.0
32440,0452284295,8.0
32440,0028604199,8.0
32440,0452269652,8.0
32440,038549081X,9.0
32440,0553575090,8.0
32440,0385720467,8.0
32440,0380813815,7.0
32440,0330330373,8.0
32440,0345417976,8.0
32440,0312963009,8.0
32440,0767902521,7.0
32440,0440122090,7.0
32440,0749397543,7.0
32440,0451166582,7.0
32440,0553280589,8.0
32440,0553561359,8.0
32440,0446532231,8.0
32440,0440222656,8.0
32440,0375727345,8.0
32440,0312976275,5.0
32440,0684874350,9.0
32440,0345404114,8.0
32440,0385424736,8.0
32440,0446520802,8.0
32440,0440236673,8.0
32440,0553273299,8.0
32440,0452282829,8.0
32440,0099387913,8.0
32440,0316690619,8.0
32440,0860074382,9.0
32440,015602943X,8.0
32440,0679735771,2.0
32440,0743412273,8.0
32440,1860492592,9.0
32440,0553275976,8.0
32440,0380713802,8.0
32440,0671729489,8.0
32440,042513525X,8.0
32440,044021145X,8.0
32440,0380718332,7.0
32440,0451155750,8.0
32440,000649840X,8.0
32440,1857022424,9.0
32440,0151446474,8.0
32440,0142001740,9.0
32440,0671024108,8.0
32440,0446603716,8.0
32440,0140280464,8.0
32440,0449221504,8.0
32440,0449219364,8.0
32440,0553568914,8.0
32440,0061092037,8.0
32440,0142001430,8.0
32440,0064471101,9.0
32440,1861976127,8.0
32440,0786817070,9.0
32721,0099464810,8.0
32721,055329170X,7.0
32721,2841160297,10.0
32721,0440236738,8.0
32721,0747532745,8.0
32721,0553574574,6.0
32721,0061098795,8.0
32721,0446343455,8.0
32721,0345452569,8.0
32721,0345413865,8.0
32721,0747538484,8.0
32721,0061097853,9.0
32721,0449223612,8.0
32721,034541389X,8.0
32721,0060976845,8.0
32721,0380780860,8.0
32721,0061092886,9.0
32721,0670031909,8.0
32721,0380780879,8.0
32721,2266104535,7.0
32721,0552996181,7.0
32721,0743237188,8.0
32721,0446603422,8.0
32721,0786817070,8.0
32721,0375758232,8.0
32721,0836220676,8.0
32721,038572179X,8.0
32721,0446605484,8.0
32721,0312995423,8.0
32721,0971880107,8.0
32721,0671027360,8.0
32721,0380784505,8.0
32721,0380813815,8.0
32721,0099727412,7.0
32721,1400031354,8.0
32721,0312983271,8.0
32721,0684844818,8.0
32721,0670030643,8.0
32721,0312986343,8.0
32721,0425169863,6.0
32721,0552146986,8.0
32721,2253044903,9.0
32721,0553285920,7.0
32721,0061097861,8.0
32773,080410526X,8.0
32773,0684849690,8.0
32773,0140270590,8.0
32773,044652087X,8.0
32773,044022103X,8.0
32773,0345391055,8.0
32773,0070212570,8.0
32773,0671789422,8.0
32773,0886777844,8.0
32773,0671041789,8.0
32773,0140257934,8.0
32773,0345350499,8.0
32773,0553212710,8.0
32773,0061099325,8.0
32773,0440202043,8.0
32773,0553377868,8.0
32773,0440211263,8.0
32773,055357339X,8.0
32773,0140067477,8.0
32773,0345383273,6.0
32773,0671721291,8.0
32773,0061000043,8.0
32773,0553295071,8.0
32773,0312924585,8.0
32773,0804106304,8.0
32773,0553296981,8.0
32773,0345370805,8.0
32773,0451457811,9.0
32773,0312970617,8.0
32773,0671524313,9.0
32773,0743412028,8.0
32773,0451160525,8.0
32773,014025448X,8.0
32773,0140430725,9.0
32773,0440217563,9.0
32773,0836220854,8.0
32773,0446610038,8.0
32773,0312980140,8.0
32773,0671727796,9.0
32773,044022425X,9.0
32773,0553277472,8.0
32773,0312966970,8.0
32773,0425167720,8.0
32773,0446604275,8.0
32773,034540288X,8.0
32773,0380002450,8.0
32773,0385420161,8.0
32773,0689806590,8.0
32773,0345369947,8.0
32773,0451182960,8.0
32773,0140265686,8.0
32773,0812570944,8.0
32773,1559029838,8.0
32773,0312990456,8.0
32773,0451160444,8.0
32773,0671894455,8.0
32773,0380702843,8.0
32773,0425083837,8.0
32773,0380720132,8.0
32773,0064407667,7.0
32773,0441735762,8.0
32773,0440213525,8.0
32773,0064407675,8.0
32773,0061092614,8.0
32773,0553275976,8.0
32773,0804105820,8.0
32773,059035342X,9.0
32773,0345372050,8.0
32773,0679720200,8.0
32773,0140430113,8.0
32773,0345342968,9.0
32773,0553211668,5.0
32773,0385315236,8.0
32773,0061000280,8.0
32773,0345465083,8.0
32773,0345351525,8.0
32773,0451163966,8.0
32773,0345387651,8.0
32773,044021145X,8.0
32773,0425098605,8.0
32773,0425184226,8.0
32773,0425118703,8.0
32773,0441304834,9.0
32773,0786864672,8.0
32773,0446515078,8.0
32773,0590457225,8.0
32773,0345337662,8.0
32773,0440212561,9.0
32773,0836220625,8.0
32773,0553213105,8.0
32773,0451167783,8.0
32773,0441004326,9.0
32773,0786819146,8.0
32773,0374100128,8.0
32773,0804111898,8.0
32773,0312966091,8.0
32773,067172262X,10.0
32773,0440414806,9.0
32773,0440967694,8.0
32773,0451203895,8.0
32773,0380600129,8.0
32773,0971880107,8.0
32773,042518904X,8.0
32773,0380002930,8.0
32773,0684818868,8.0
32773,0425120279,8.0
32773,0446365386,8.0
32773,0312976275,8.0
32773,0743227441,8.0
32773,0375705198,8.0
32773,0380710722,8.0
32773,0425140989,8.0
32773,078688939X,3.0
32773,0451172817,8.0
32773,0451524667,8.0
32773,0525947647,8.0
32773,0345353145,8.0
32773,0449134482,8.0
32773,0061000035,8.0
32773,0679879242,8.0
32773,0671864173,7.0
32773,0553572997,8.0
32773,1400031362,8.0
32773,0140298479,8.0
32773,0345339738,8.0
32773,0394587863,8.0
32773,0553285343,8.0
32773,0451149513,8.0
32773,0140430016,8.0
32773,0786817070,8.0
32773,0385474016,8.0
32773,0060987103,8.0
32773,0679746048,8.0
32773,0671617028,9.0
32773,0804108447,8.0
32773,0385234104,8.0
32773,014028009X,8.0
32773,0670805149,8.0
32773,0140481346,3.0
32773,0679429220,8.0
32773,0312971346,8.0
32773,0451192001,8.0
32773,0440202507,8.0
32773,0553273914,8.0
32773,0440222656,8.0
32773,0671534645,8.0
32773,0425099334,8.0
32773,044922046X,8.0
32773,0425109720,8.0
32773,0671722859,8.0
32802,0440173701,5.0
32802,0446613843,6.0
32802,0671886290,5.0
32802,0553582135,6.0
32802,0553581554,6.0
32802,0380718340,8.0
32802,0446608815,6.0
32802,0446611212,9.0
32802,0446612731,9.0
32802,0515130966,6.0
32802,0061013315,6.0
32802,0440213991,6.0
32802,0425153975,6.0
32802,0425178765,6.0
32802,0449219461,6.0
32802,0425144429,6.0
32802,0553295780,6.0
32802,0553263226,6.0
32802,0451188454,6.0
32802,0671028375,6.0
32802,0451184718,6.0
32802,0446610038,5.0
32802,0345384377,7.0
32802,0671867091,7.0
32802,042518286X,5.0
32802,0312978367,10.0
32802,0804108587,8.0
32802,0446613266,9.0
32802,0671787454,10.0
32802,0515129224,6.0
32802,0380718332,6.0
32802,0425182843,5.0
32802,0446605484,7.0
32802,0671028367,6.0
32802,0440212561,6.0
32802,0553582143,6.0
33124,0061009059,7.0
33124,0515130044,9.0
33124,042514755X,8.0
33124,0440225817,8.0
33124,0451202244,8.0
33124,0446605409,8.0
33124,0425182886,7.0
33124,0425163865,7.0
33124,0440225825,8.0
33124,0786889020,9.0
33124,0440223989,8.0
33124,0440220696,8.0
33124,0345404785,8.0
33124,0312963297,9.0
33124,0345428285,8.0
33124,0061030635,9.0
33124,0425177068,8.0
33124,0451199685,7.0
33124,0553569155,8.0
33124,0425121631,8.0
33124,0446356611,7.0
33124,0446608815,8.0
33124,074343627X,8.0
33124,0553581929,5.0
33124,0345428307,7.0
33124,0449217264,9.0
33124,0425182878,8.0
33124,0671047329,9.0
33124,0812550293,7.0
33124,0451202856,8.0
33124,0446610038,8.0
33124,0671793535,8.0
33124,0515121495,9.0
33124,0380710218,8.0
33124,0446667900,9.0
33124,0440224721,7.0
33319,0316782505,8.0
33319,006101351X,8.0
33319,0140293248,8.0
33319,0385486804,8.0
33319,0316788228,9.0
33319,0804106304,8.0
33319,0375706771,8.0
33319,0446670251,7.0
33319,0451163966,8.0
33319,000649840X,8.0
33319,0446527785,8.0
33319,0140440046,8.0
33319,0451172817,8.0
33319,068483376X,8.0
33319,0060502258,8.0
33319,0743225406,8.0
33319,0877017883,10.0
33319,0345354621,8.0
33319,0060987103,10.0
33319,1558745718,8.0
33319,0875421180,8.0
33319,055357230X,8.0
33319,0316569321,8.0
33319,0553296981,8.0
33319,0140441654,8.0
33319,0316666343,8.0
33319,0385491034,8.0
33319,044023722X,8.0
33319,0553582526,8.0
33319,0894808249,10.0
33319,0316781010,8.0
33319,0446523569,10.0
33319,0439136369,8.0
33319,0553274503,8.0
33818,0671032658,10.0
33818,0345452569,8.0
33818,034539657X,8.0
33818,0451132378,9.0
33818,0451161343,8.0
33818,0440222818,8.0
33818,0446611212,8.0
33818,0316734837,6.0
33818,0312144075,8.0
33818,0451176464,9.0
33818,0316601950,10.0
33818,0375701044,8.0
33818,0451156609,7.0
33818,0671528904,9.0
33818,044029584X,8.0
33818,0451161351,8.0
33818,0671793543,8.0
33818,0671021001,8.0
33818,0451194861,8.0
33818,067697175X,8.0
33818,006092988X,8.0
33818,0553582127,9.0
33818,031242227X,8.0
33818,0671042858,7.0
33818,0312305060,8.0
33818,0140113428,8.0
33818,0451163524,9.0
33818,067081458X,8.0
33818,0385336810,8.0
33818,0451184963,8.0
33818,0151001006,8.0
33818,0553572202,8.0
33818,0451160444,8.0
33818,0385721420,8.0
33818,0385508042,7.0
33818,0345459202,7.0
33818,0440217466,8.0
33818,0345361792,8.0
33818,0060502258,8.0
33818,067169071X,6.0
33818,0451187903,10.0
33818,0316899984,8.0
33818,0446364193,9.0
33818,0684862719,8.0
33818,055357230X,8.0
33818,0451169522,9.0
33818,0060188731,8.0
33818,0451157443,8.0
33818,0330489461,7.0
33818,0451173317,9.0
33818,0553584383,8.0
33818,0060740450,5.0
33818,0345378490,8.0
33818,0679746048,9.0
33818,0451186362,6.0
33818,0767905385,8.0
33818,0345424719,8.0
33818,0671793551,8.0
33974,0446672211,7.0
33974,0385722206,7.0
33974,0515087122,7.0
33974,0446610038,7.0
33974,0345351525,7.0
33974,0553279912,7.0
33974,0060936363,7.0
33974,0671537458,7.0
33974,0316785261,7.0
33974,0805019375,7.0
33974,042511774X,7.0
33974,0440159008,7.0
33974,0345440021,7.0
33974,1558531025,7.0
33974,0679434046,7.0
33974,0440235596,7.0
33974,038072152X,7.0
33974,0345313860,7.0
33974,0446670251,8.0
33974,067976402X,7.0
33974,0553280368,7.0
33974,0802135196,7.0
33974,0316601950,9.0
33974,0441644511,7.0
33974,0684826976,7.0
33974,0553284789,7.0
33974,0446677450,7.0
33974,0877733759,7.0
33974,0446520802,7.0
33974,0553278355,7.0
33974,0802139256,7.0
33974,0553271636,6.0
33974,038549081X,7.0
33974,038550120X,8.0
33974,0451410556,7.0
33974,074343627X,7.0
33974,0061009059,7.0
33974,0671039725,7.0
33974,0449221512,7.0
33974,0345337662,7.0
33974,0345384466,7.0
33974,0316678104,7.0
33974,0553581554,7.0
33974,0312957572,7.0
33974,0449208672,7.0
33974,1558531564,7.0
33974,0375726403,7.0
33974,1558743669,7.0
33974,0874776945,7.0
33974,0312983867,7.0
33974,0156005891,7.0
33974,0688177751,7.0
33974,0380002930,7.0
33974,0451177096,7.0
33974,0312980140,7.0
33974,0312966970,8.0
33974,006001203X,7.0
33974,0553573136,8.0
33974,0449219364,7.0
33974,0812543262,7.0
33974,0440210690,7.0
33974,0449005836,7.0
33974,0345447840,7.0
33974,0312140908,7.0
33974,0515087947,7.0
33974,0743418131,8.0
33974,0385425473,7.0
33974,0062501860,8.0
33974,0385504209,7.0
33974,0312195516,7.0
33974,0425147622,7.0
33974,0451156609,7.0
33974,044651862X,7.0
33974,0671042858,7.0
33974,0446603503,7.0
33974,0060976497,7.0
33974,0066214440,7.0
33974,0140481346,7.0
33974,0061099694,7.0
33974,0671534718,7.0
33974,0802135161,7.0
33974,0553380095,7.0
33974,0064400077,10.0
33974,0312976275,7.0
33974,0440217520,7.0
33974,0786862564,7.0
33974,0312971346,7.0
33974,0553382179,7.0
33974,0316096199,7.0
33974,0553278029,7.0
33974,0688149111,7.0
33974,0449213730,7.0
33974,0312979479,7.0
33974,0425162443,7.0
33974,0446610127,4.0
33974,0553269216,7.0
33974,0345392825,7.0
33974,0446359750,7.0
33974,0385480016,7.0
33974,0385484518,7.0
33974,0671034022,6.0
33974,0671028375,7.0
33974,0425180638,7.0
33974,0553571656,7.0
34300,0743436210,5.0
34300,0871136791,5.0
34300,0060740450,5.0
34300,034539657X,5.0
34300,0380726815,8.0
34300,034537536X,6.0
34300,0375707972,5.0
34300,0679439382,5.0
34300,0671741039,7.0
34300,0449227421,5.0
34300,0671003755,8.0
34300,0060175400,5.0
34300,0375727345,7.0
34300,0316182540,5.0
34300,074322423X,5.0
34300,0375706771,5.0
34300,0553572202,5.0
34300,006092988X,5.0
34300,0451188462,6.0
34300,076790592X,5.0
34300,0142004235,1.0
34300,0971880107,5.0
34300,0143035002,5.0
34300,0786889020,5.0
34300,0767915054,4.0
34300,038072975X,5.0
34300,067697175X,5.0
34300,0670878847,6.0
34300,0312272057,5.0
34300,1401300316,5.0
34300,0060502258,4.0
34300,0316096199,8.0
34300,0380730138,8.0
34300,0375502238,5.0
34300,0345396936,5.0
34300,0425184234,5.0
34300,0671774670,5.0
34300,0553272535,5.0
34300,0449911519,5.0
34300,0743417682,5.0
34300,0375725601,5.0
34300,0380731851,4.0
34300,0375726403,5.0
34300,0345353145,5.0
34300,0743211383,5.0
34588,014028009X,8.0
34588,0446671002,8.0
34588,0380001411,8.0
34588,0316096199,8.0
34588,0670892963,8.0
34588,0345361792,10.0
34588,0140293248,8.0
34588,0140257934,10.0
34588,014025448X,10.0
34588,0140254544,10.0
34588,0439404371,8.0
34588,0679742298,8.0
34588,0451149513,8.0
34588,0451187903,10.0
34588,0312278586,8.0
34588,0671015648,8.0
34588,0316154075,8.0
34588,068480087X,9.0
34588,0452264464,8.0
34588,0515133973,8.0
34588,0679403612,8.0
34588,0679433740,8.0
34588,0743203631,8.0
34588,0316153990,8.0
34588,0345369947,8.0
34588,0345417623,5.0
34588,0670851086,8.0
34588,0805036504,5.0
34588,0743224574,8.0
34588,0743412028,5.0
34588,0425132935,6.0
34588,0805059555,6.0
34588,0316601950,9.0
34588,038572179X,8.0
34588,0312195516,8.0
34588,0446672211,8.0
34588,0446608602,8.0
34588,0449911519,8.0
34588,051513239X,8.0
34588,044022103X,9.0
34588,0446611212,7.0
34588,0345465083,8.0
34588,0452284449,8.0
34588,0385484518,10.0
35050,0553269631,8.5
35050,0380720132,8.5
35050,0394895894,8.5
35050,0886777631,8.5
35050,0451151259,8.5
35050,0440114764,8.5
35050,0812513711,8.5
35050,0440183057,8.5
35050,0452279070,8.5
35050,0345322231,8.5
35050,0451163494,8.5
35050,0553573403,8.5
35050,0446610038,8.5
35050,0590629786,8.5
35050,0380765454,8.5
35050,0553580906,8.5
35050,051512608X,8.5
35050,0812575717,8.5
35050,0345323440,8.5
35050,155874262X,8.5
35050,055328942X,8.5
35050,0345380371,8.5
35050,0451163524,8.5
35050,0345423615,8.5
35050,0441627404,8.5
35050,0345465083,8.5
35050,0553579606,8.5
35050,0380603926,8.5
35050,0515120456,8.5
35050,0446516538,8.5
35050,0842329277,8.5
35050,042510107X,8.5
35050,0020442009,8.5
35050,0446607711,8.5
35050,0515130044,8.5
35050,0553575953,8.5
35050,0590466178,8.5
35050,0679450548,8.5
35050,0020442408,8.5
35050,0671004530,8.5
35050,0440203856,8.5
35050,0671758896,8.5
35050,0553572350,8.5
35050,0020442505,8.5
35050,0553268880,8.5
35050,0886775507,8.5
35050,0446611921,8.5
35050,006109594X,8.5
35050,068416325X,8.5
35050,0553571885,8.5
35050,0345362861,8.5
35050,0385424728,8.5
35050,059035342X,8.5
35050,0440215625,8.5
35050,006101351X,8.5
35050,0380599236,8.5
35050,055356160X,8.5
35050,0804106436,8.5
35050,0679433023,8.5
35050,0590453688,8.5
35050,0553258915,8.5
35050,1551669153,8.5
35050,0880381744,8.5
35050,0441000916,8.5
35050,0345335457,8.5
35050,0345347951,8.5
35050,0515120006,8.5
35050,0553575406,8.5
35050,0553571656,8.5
35050,0440211727,8.5
35050,0440222818,8.5
35050,0373825013,8.5
35050,0345356365,8.5
35050,0743412028,8.5
35050,0380725584,8.5
35050,0312986343,8.5
35050,0061000043,8.5
35050,0345285549,8.5
35050,0345361792,8.5
35050,0451523377,8.5
35050,0671741187,8.5
35050,0449227545,8.5
35050,0553250531,8.5
35050,0553280368,8.5
35050,044048474X,8.5
35050,0515101230,8.5
35050,0671746723,8.5
35050,0345402871,8.5
35050,0425109720,8.5
35050,0345413377,9.0
35050,0440220653,8.5
35050,0446359750,8.5
35050,0345335708,8.5
35050,0440967694,8.5
35050,0553263285,8.5
35050,0064407667,8.5
35050,0451457811,8.0
35050,0671793551,8.5
35050,0425182908,8.5
35050,0440445450,8.5
35050,0345396936,8.5
35050,0345404114,8.5
35050,034540047X,8.5
35050,0061091618,8.5
35050,0425163407,8.5
35050,0671527886,8.5
35050,0140113428,8.5
35050,0440241073,8.5
35050,0440129265,8.5
35050,0553289411,8.5
35050,0451157443,8.5
35050,055356451X,8.5
35050,0446601640,8.5
35050,0671867318,8.5
35050,0380717018,8.5
35050,0553584510,8.5
35050,0312957572,8.5
35050,0345373529,8.5
35050,0440225272,8.5
35050,0679434046,8.5
35050,0451161343,8.5
35050,0842329250,8.5
35050,0671742760,8.5
35050,0515119202,8.5
35050,034540288X,8.5
35050,0590660543,8.5
35050,0842329242,8.5
35050,0743418174,8.5
35050,0441003257,8.5
35050,0553569155,8.5
35050,044023722X,8.5
35050,0440213525,8.5
35050,0671001809,8.5
35050,0446359688,8.5
35050,0345313151,8.5
35050,0451456718,8.5
35050,0312924801,8.5
35050,0446310786,8.5
35050,0380723816,8.5
35050,0425104346,8.5
35050,0345413903,8.5
35050,0151008116,8.5
35050,0425083837,8.5
35050,0345335287,8.5
35050,0440206154,8.5
35050,0671517643,8.5
35050,0590568744,8.5
35050,0440486599,8.5
35050,0345404319,8.5
35050,0451203895,8.5
35050,0380715929,8.5
35050,0345335511,8.5
35050,006001203X,8.5
35050,1559029838,8.5
35050,0373226144,8.5
35050,0345346971,8.5
35050,0345391055,8.5
35050,0440224853,8.5
35050,0671525425,8.5
35050,0886773849,8.5
35050,0380709244,8.5
35050,0671623249,8.5
35050,0842329269,8.5
35050,0449227421,8.5
35050,0553578022,8.5
35050,1551668947,8.5
35050,0345335651,8.5
35050,0553564943,8.5
35050,0553579908,8.5
35050,1558531025,8.5
35050,0440214041,8.5
35050,0689829833,9.0
35050,1558746161,8.5
35050,0842329218,8.5
35050,0060930535,8.5
35050,0060987529,8.5
35050,0689806590,8.5
35050,0515124214,8.5
35050,0880381736,8.5
35050,0394805720,8.5
35050,0894805770,8.5
35050,0345335465,8.5
35050,0449003795,8.5
35050,0373484232,8.5
35050,0345337662,8.5
35050,0380012863,8.5
35050,089480829X,8.5
35050,0451169522,8.5
35050,0812565959,8.5
35050,1563898586,8.5
35050,0345314255,8.5
35050,0449223612,8.5
35050,0345307674,8.5
35050,0449212602,8.5
35050,0553287893,8.5
35050,0515130389,8.5
35050,0345413369,9.0
35050,0671519816,8.5
35050,0345348656,8.5
35050,0446609404,8.5
35050,0345317580,8.5
35050,0553287303,8.5
35050,0553212621,8.5
35050,0140440224,8.5
35050,044166251X,8.5
35050,0671026011,8.5
35050,0515120871,8.5
35050,0449215296,8.5
35050,0399501487,8.5
35050,0553210092,8.5
35050,0671000306,8.5
35050,0446607193,8.5
35050,0451160525,8.5
35050,0425090787,8.5
35050,0425187063,8.5
35050,0425147622,8.5
35050,042519485X,8.5
35050,0345370775,8.5
35050,0553212583,8.5
35050,0515127485,8.5
35836,0451451430,4.5
35836,0425128164,4.0
35836,0671041789,10.0
35836,0425127583,4.0
35836,0345370775,4.5
35836,0451410319,3.0
35836,0345369947,4.5
35836,0671787454,4.5
35836,038533558X,4.5
35836,0425136981,1.0
35836,0451188489,2.0
35836,0515131229,1.0
35836,0440236169,3.0
35836,0425144429,4.0
35836,0843947810,1.0
35836,0670805149,4.5
35836,0553569031,4.5
35836,0553260111,2.0
35836,0451206878,4.5
35836,0380720191,3.0
35836,0425099334,7.0
35836,0425118703,4.0
35836,0380731851,3.0
35836,0425132951,5.0
35836,0345415000,4.5
35836,0553579606,2.0
35836,0446606189,10.0
35836,0440213525,4.5
35836,0553295772,7.0
35836,044022165X,4.5
35836,0812550706,5.0
35836,067976402X,4.5
35836,038073186X,6.0
35836,0671704184,4.5
35836,0345339681,4.5
35836,0451132378,10.0
35836,0451180410,3.0
35836,1551666839,4.0
35836,0316603570,4.5
35836,0425098605,5.0
35836,0345447840,5.0
35836,0446600474,4.0
35836,034539657X,5.0
35836,0451117298,10.0
35857,0743411323,8.0
35857,068483376X,8.0
35857,0446604844,8.0
35857,0446358584,8.0
35857,0060175400,8.0
35857,044651652X,8.0
35857,0425140946,8.0
35857,0312147015,8.0
35857,038548951X,8.0
35857,0425164829,8.0
35857,0380727293,8.0
35857,0452261368,8.0
35857,0446525537,8.0
35857,0440224810,8.0
35857,067101420X,8.0
35857,0451410378,8.0
35857,0375705198,8.0
35857,0373484909,8.0
35857,0385335466,8.0
35857,0679744398,8.0
35857,0345391055,8.0
35857,0671741195,8.0
35857,0451203070,8.0
35857,0060977744,8.0
35857,0671002481,8.0
35857,015600710X,8.0
35857,0385502532,8.0
35857,0446606324,8.0
35857,0671014188,8.0
35857,0804114609,8.0
35857,0679442790,4.0
35857,014028009X,8.0
35857,0553279378,8.0
35857,002026478X,8.0
35857,0671014919,8.0
35857,0743203631,8.0
35857,0446527793,8.0
35857,0553265741,8.0
35857,0671014218,8.0
35857,0385319568,8.0
35857,0446329894,8.0
35857,0380725584,8.0
35857,0743236742,10.0
35857,0515120618,8.0
35857,0515132020,8.0
35857,0440221471,8.0
35857,1551667401,8.0
35857,0515090379,8.0
35857,0670030643,8.0
35857,0446364193,8.0
35857,0553380095,8.0
35857,0671880187,8.0
35857,0060915544,8.0
35857,0060964049,8.0
35857,0446300152,7.0
35857,0786862564,8.0
35857,0375502238,8.0
35857,0312278586,5.0
35857,067100042X,8.0
35857,0515133418,8.0
35857,0425162443,8.0
35857,1551668440,8.0
35857,0385474016,8.0
35857,0316781266,8.0
35857,1400042070,8.0
35857,0373825013,8.0
35857,068487217X,8.0
35857,0061091790,8.0
35857,0671027662,8.0
35857,0446394521,8.0
35857,0446518581,8.0
35857,0380723085,8.0
35857,0312958129,8.0
35857,0804115761,8.0
35857,0836220870,8.0
35857,0671568833,8.0
35857,0446610100,8.0
35857,1551666510,8.0
35857,0671708635,8.0
35857,038533334X,8.0
35857,044022165X,5.0
35857,067976402X,8.0
35857,0316776963,8.0
35857,0373835124,8.0
35857,0385313012,8.0
35857,0679734775,8.0
35857,1558744150,8.0
35857,0380730138,8.0
35857,0385265700,8.0
35857,0451173317,8.0
35857,0446606812,8.0
35857,0316601950,9.0
35857,0452281903,8.0
35857,0345443284,8.0
35857,0446611867,6.0
35857,0446363669,8.0
35857,0671534726,8.0
35857,0446607193,8.0
35857,0446611611,8.0
35857,0380710722,10.0
35857,0375502025,8.0
35857,0446525502,8.0
35857,0060928336,8.0
35857,0312305060,8.0
35857,0671673688,8.0
35857,0345370775,9.0
35857,0743406176,8.0
35857,0140244824,8.0
35857,0446605336,8.0
35857,0425167313,8.0
35857,0395669588,8.0
35857,0425113884,8.0
35857,0062505319,8.0
35857,0446672211,8.0
35857,0345424719,8.0
35857,0385503857,8.0
35857,0385479565,8.0
35857,0316780375,8.0
35857,0449907481,8.0
35857,0385720467,6.0
35857,0373218540,8.0
35857,038079487X,8.0
35857,0375506039,8.0
35857,042510107X,8.0
35857,0449003981,8.0
35857,0440234743,8.0
35857,0449911004,8.0
35857,0440220602,8.0
35857,0451197747,8.0
35857,155874262X,8.0
35857,0804114986,8.0
35857,0440235596,8.0
35857,0670031208,8.0
35857,0671774670,8.0
35857,0385315236,8.0
35857,0671867156,8.0
35857,0671036505,8.0
35857,042513699X,8.0
35857,0374121230,8.0
35857,0821769340,8.0
35857,0380702843,8.0
35857,0679426159,8.0
35857,0449911594,8.0
35857,0440236819,8.0
35857,0345450728,8.0
35857,0142000205,8.0
35857,0553264079,8.0
35857,0553268880,8.0
35857,051513287X,8.0
35857,037570910X,8.0
35857,0064400026,8.0
35857,0679746048,8.0
35857,0449910237,8.0
35857,006016848X,8.0
35857,0688177751,8.0
35857,0374100128,8.0
35857,0425102416,8.0
35857,0375702709,8.0
35857,0515131229,8.0
35857,051511992X,8.0
35857,051512608X,8.0
35857,0316789089,8.0
35857,0425145638,8.0
35857,0375412530,8.0
35857,0515127833,8.0
35857,0425155943,8.0
35857,0446608602,8.0
35857,0385721420,8.0
35857,0451210751,8.0
35857,0553574752,8.0
35857,0440211727,8.0
35857,0440224780,8.0
35857,0375413596,8.0
35857,0380018179,8.0
35857,0671027581,8.0
35857,0743412753,8.0
35857,0380814021,8.0
35857,014023313X,8.0
35857,044020562X,8.0
35857,0385337639,8.0
35857,0743457935,8.0
35857,0553578308,8.0
35857,0446527297,8.0
35857,0786861347,8.0
35857,067169507X,8.0
35857,1558743316,8.0
35857,0440211263,8.0
35857,0446531332,8.0
35857,0399145923,8.0
35857,0525945121,8.0
35857,0440235146,8.0
35857,1558743669,8.0
35857,0066214440,8.0
35857,0871138190,8.0
35857,0446527165,8.0
35857,0515124214,8.0
35857,0767903579,8.0
35857,0452281032,7.0
35857,0743418174,6.0
35857,0553582143,8.0
35857,080411868X,8.0
35857,089480829X,10.0
35857,0375703055,8.0
35857,0515121843,8.0
35857,0316143464,5.0
35857,0671042572,8.0
35857,067087311X,8.0
35857,0380720132,8.0
35857,0671004549,8.0
35857,0312140908,6.0
35857,0446608653,8.0
35857,0743437640,8.0
35857,0451202503,8.0
35857,0099394316,8.0
35857,044022103X,8.0
35857,0061054151,8.0
35857,0786867647,8.0
35857,0553280147,8.0
35857,0836220730,8.0
35857,0684834731,8.0
35857,0743411250,8.0
35857,0449003701,8.0
35857,0553106341,8.0
35857,0671038184,8.0
35857,0671758896,8.0
35857,0786880007,8.0
35857,0670880728,8.0
35857,0440226430,3.0
35857,0156027321,8.0
35857,0440213525,8.0
35857,037570504X,8.0
35857,0425122123,8.0
35857,0679781587,8.0
35857,0679723161,8.0
